rock_type,aquifer_type,land_cover_class,impervious_surface_pct,rainfall_15yr_annual_avg_mm,rainfall_monsoon_avg_mm,et0_annual_avg_mm,effective_recharge_mm,heavy_rain_days_per_yr,moderate_rain_days_per_yr,rainfall_intensity_ratio,drought_years_in_15,elevation_m,slope_degrees,twi,distance_to_waterbody_m,gwl_pre_monsoon_mbgl,gwl_post_monsoon_mbgl,gwl_seasonal_fluctuation_m,extraction_stage_pct,weathered_zone_thickness_m,depth_to_bedrock_m,lineament_density_per_km2,clay_pct,sand_pct,soil_ph,avg_borewell_depth_ft,planned_depth_ft,planned_month,borewell_success
Granite-Gneiss,Fractured,Crops,5.663303768366832,872.8476278263242,766.482898377305,1517.5369799310454,126.94667584276685,5,23,0.6582817308728616,1,548.5637624765277,4.77821922357788,11.391047628868005,2229.561660954258,22.71983846895569,10.113955919290623,12.605882549665067,125.34580539216738,21.10914395268894,28.799378945718303,2.338686635659717,30.800916454648213,49.12384040896301,7.050651937429618,595.9649533441863,563.8823850706173,12,0
Granite-Gneiss,Fractured,Built Area,73.53655202323269,856.7328231698347,518.5955103481759,1250.083442289387,121.16868052339211,6,36,0.7452940311973917,3,480.38767595660414,2.213692409473503,10.976134550503735,2334.1341516513,18.321161576973054,12.531538495612297,5.789623081360757,123.50472559646701,21.41869137950495,23.41869137950495,2.0731054238508224,33.06739175438055,35.97442527922043,7.342770931488131,683.3048965537652,651.3428632176682,1,0
Granite-Gneiss,Fractured,Crops,18.774562973550488,915.6139529441716,683.5146382725349,1347.8583743080965,48.60744527176016,7,33,0.7224504200132836,1,584.8677288359673,7.644265970194653,6.73743840226022,2232.5574892841087,19.376182563423264,14.056697000402195,5.319485563021068,118.106361628058,15.842606790431903,21.212713231939798,2.0095344136544866,21.051158682111367,49.314264745662584,7.3746510933747,520.8266569389788,523.046518750679,6,1
Granite-Gneiss,Fractured,Built Area,78.23200786116605,752.32444725687,577.0705462377978,1247.6283130768782,37.93173406173225,8,39,0.645512214692549,2,486.6911413407582,2.8560451310751533,12.579690483338002,1315.429819551353,24.612837009699707,16.215567411946388,8.397269597753318,159.5722074253338,10.578657221282853,18.06574144865286,2.081454435911276,17.77833243570939,52.61429964407757,7.358862225782051,866.4325938474254,933.2433527035574,6,0
Granite-Gneiss,Fractured,Trees,22.790436826103615,799.4762498329532,797.7490890279994,1304.440694874265,53.593642800260874,6,36,0.6613075189998161,2,586.2557628152169,3.896305369795125,7.608064897936689,2018.5918278707732,18.657480093057302,16.211959299067964,2.4455207939893384,124.72464842999297,18.71285275815515,20.71285275815515,1.198481804490722,17.81001405471882,43.38778957319265,7.7140671310279485,671.1255954833092,677.6444850787315,12,1
Granite-Gneiss,Fractured,Crops,23.479438573551633,851.5315358287066,668.945316897321,1434.0203020330937,77.20738053604707,7,29,0.7392724922988121,3,577.7002707949298,4.763567494639254,11.454552239643903,2268.105225985652,21.9140825121723,14.281033489196108,7.633049022976191,117.2036810212748,14.156458751538176,16.284230512656848,1.267644774493727,22.01658182680207,44.069238389463585,7.3097285296490115,704.4908618127333,729.9160513875619,5,0
Granite-Gneiss,Fractured,Crops,24.877003406503707,794.3584543042487,657.7751360158436,1322.9106290386644,50.073057488491116,7,32,0.7284979444401353,1,444.14911422166256,6.982900673391098,12.961551483328888,1001.8877096788211,19.61235996103579,13.811556295476825,5.8008036655589645,128.91980627067562,10.411225027467259,14.877679752570566,2.497768941094308,21.244636290164426,46.25560172631456,7.456619500612455,738.3378059543942,726.2396974796942,6,0
Granite-Gneiss,Fractured,Trees,23.218917740919366,752.695367325902,759.0437918440117,1242.1264036574496,65.79713192003004,9,30,0.7400114934955209,1,509.15901367828855,4.3149418731110245,8.787676973487196,1409.2021279732114,22.809011219168603,17.006929693553964,5.802081525614639,147.73102380142336,12.220886954770737,15.241920658014656,0.7072096235964331,19.325767502332354,37.50742672710064,6.821344337521128,772.4214976267986,747.1913310019656,9,0
Granite-Gneiss,Fractured,Trees,14.009073852786303,836.8330169209221,696.763466222495,1315.5888666292003,124.84438821731366,8,26,0.6220676926839518,2,447.6825777571742,2.621171891383028,12.23271229041038,665.0850716351887,21.223901493775177,14.578986990729215,6.644914503045962,149.65136226473706,21.021172193188875,23.021172193188875,1.9419585459350894,20.582421256783476,50.131759289812294,7.333364162232683,777.7769358948171,772.3243450499732,8,0
Granite-Gneiss,Fractured,Crops,16.90536582452048,745.8063024057602,546.839093821896,1253.6361170832088,50.06182505776202,6,30,0.7419081896916532,2,484.4438087378605,6.354993469077732,8.431360365401783,2268.445704794457,25.898829439057003,14.210598749352894,11.68823068970411,138.07755345844245,10.539244289858392,12.539244289858392,2.2551625748265023,26.473953076415615,46.85746957538478,7.829308041269105,776.1197788922096,822.5441820865726,1,0
Granite-Gneiss,Fractured,Bare Ground,8.14501306356601,957.77380032735,508.2097838477637,1527.3325083484751,96.93027256183217,4,27,0.742288963508728,3,510.5502069890379,4.264426625929933,8.981179759610379,660.5865014303646,22.157535634182494,14.539357168633046,7.618178465549448,150.53254196400914,15.336749249826145,17.336749249826145,1.3568678914206553,32.698224488892556,49.243463432125495,7.996231814163625,697.2073200408412,717.9257494704269,3,0
Granite-Gneiss,Fractured,Built Area,84.85354213570848,845.5198355137948,793.9147005633309,1202.7688159468944,85.96649948282021,3,33,0.6269000369078653,3,540.9700452070394,7.422810744328687,10.765192440523359,2848.4781360881343,23.261857520025586,15.28059332856763,7.9812641914579565,152.09901204298822,12.224922844892609,20.020432807536068,0.8689141231010218,33.78491463764162,35.75068233053923,6.696521143472669,770.8168125532603,797.9302717510917,8,0
Granite-Gneiss,Fractured,Crops,20.194508003081648,930.3875114994651,581.9664981167673,1554.7650788743733,58.055254724979854,4,35,0.7734297606861665,1,420.3445419856613,7.867145998889091,11.516002957380236,286.2456516974087,20.080725688071734,14.4006303790019,5.680095309069834,126.17291924638243,13.693127932496044,15.693127932496044,0.8291643125518252,24.479333951365852,47.87501233015574,7.715667869097768,713.6940190649964,682.0029871667118,5,0
Granite-Gneiss,Fractured,Built Area,80.00289427169837,930.8865407999496,726.0249668031942,1358.2984740027193,129.93814757769445,8,24,0.6757193694046383,3,412.026505961153,2.650139224800127,13.573163744274515,2479.2098166357086,20.34776484344562,15.114699861399686,5.233064982045935,133.85546539904334,13.028880815109584,18.935903642779756,1.3224231010741299,16.851292816069915,35.34494518647584,7.8729215416456375,768.8254144128078,795.4516548388752,4,1
Granite-Gneiss,Fractured,Built Area,81.55614118524274,755.1893021098552,774.4960465159581,1434.6864555895047,61.55532228635337,6,22,0.6508456972164408,2,499.55907077877134,2.1363068197111863,9.702948315742205,1280.573485777447,22.57900112815664,13.325836586588187,9.253164541568454,148.27994437699124,15.112193167197269,19.216921595612835,1.118727393833175,15.388779272566424,52.719999824308246,7.695346301735385,758.7336146307258,756.9526929810711,2,0
Granite-Gneiss,Fractured,Trees,12.607158925772852,870.4031777129089,549.6108048122038,1491.2979001786682,107.18401783449251,7,30,0.7069163971254595,3,549.8561649625462,7.986073504246868,12.53874492095201,257.06839588494176,22.94923560162724,14.517852957021761,8.43138264460548,144.9507805201488,11.588981844539727,13.588981844539727,1.970852519434752,23.026183242207892,43.17694544987491,7.175375864592214,727.9610663439836,753.3798352872697,4,0
Granite-Gneiss,Fractured,Crops,21.65843475362502,949.5590594046525,614.4839551189741,1228.1843253439833,130.49919264903676,5,21,0.787802633811374,1,544.3876920866519,0.3732715079988411,9.842143649763806,713.53424856326,21.991377635501237,14.117625396340841,7.873752239160396,146.0393233099149,9.65308191557428,12.819651121452193,2.3568809952543224,27.440600058326808,42.11861392592661,7.422996595658459,702.186223544946,670.1864799821881,9,0
Granite-Gneiss,Fractured,Crops,6.4709457379083535,729.5214531014163,746.6478423720317,1280.552762444658,76.38161231245525,5,23,0.7444477748812233,1,480.3265579976671,5.701795701067969,10.424769317933663,485.88216187163886,18.782084292227925,15.786270514359556,2.995813777868369,136.5716358447011,11.457202695709507,18.19008209440533,0.519507462741525,17.71225844410083,43.611781832577705,7.992552096248095,734.2972620347947,748.7902160276528,2,0
Granite-Gneiss,Fractured,Built Area,81.6746837396659,823.0412916373391,608.4014534629815,1492.0690287535222,115.15578557736157,9,24,0.7810867385382039,2,597.8292220524816,6.5982740104206385,9.436813381289838,466.2370456559778,21.366291791941833,15.50146837441201,5.8648234175298235,142.94870007016985,14.371716484227148,16.37171648422715,1.1870579472852636,33.17491858080008,35.161836269734366,7.590006292943975,798.704097633045,797.5651459236046,3,0
Granite-Gneiss,Fractured,Bare Ground,11.626309938293248,913.7319773423209,727.995998968544,1334.5225214707466,72.96786062622193,6,23,0.7785895190223204,1,430.3494704014115,1.2960203404489636,7.938676775507511,1941.4663586802003,23.056292726483193,16.399231865620585,6.657060860862607,132.54943031362757,12.861115383176339,14.966330743594028,1.8263905582729716,32.03557226877259,51.32871400518002,7.841325061166807,750.695549763767,763.0845168165065,1,1
Granite-Gneiss,Fractured,Crops,5.844470511485678,739.7027208188632,660.9907551818767,1515.717818974249,48.07866517470401,9,23,0.6925480100963453,1,526.0901827734198,0.007941110419465325,8.809732725559579,1873.5066610542926,23.419798054618756,16.144849373824126,7.27494868079463,135.6056803292919,10.130992029845737,15.071188813984651,1.4928721197335428,23.70445747581878,53.168329450884876,7.280496892757928,743.0478988073487,719.3264442548775,12,0
Granite-Gneiss,Fractured,Built Area,78.79241960248811,944.108910939383,696.4153162770881,1244.8579483216326,72.71518855347465,4,23,0.786146504273948,2,564.2792232125908,3.7486333281837823,7.7594863534548315,1812.6250346730976,21.658517973087303,16.71529965084944,4.943218322237865,133.62713400879662,10.103787835279803,12.61076053317592,1.3591094440790172,31.399181773909337,47.9736957928113,6.924872870418943,902.8068395249858,869.3982537671186,2,0
Granite-Gneiss,Fractured,Water,0.0,760.7160363103485,751.8128267020986,1335.827854023048,87.24015991465537,4,28,0.7686776375699601,3,434.36768767845246,7.071295486915213,9.498425458536401,2351.379696561071,22.342166312977493,15.210668418180415,7.131497894797079,153.0995869763492,13.854620481797276,15.854620481797276,0.9488956453176176,33.75074986352356,47.48841574098381,6.847762542729028,786.8807418662145,802.7726805212145,5,0
Granite-Gneiss,Fractured,Rangeland,8.052070830539478,746.3254452909299,711.7239998925422,1550.5404545911238,84.21918462664492,6,31,0.7443412130921532,2,544.9051788062116,7.326973705060566,6.585717677134562,2182.885481422539,23.215190236481213,13.086703285785587,10.128486950695626,145.46162789560393,13.418770337118152,15.418770337118152,1.700360825896233,34.083869638484586,46.28234309974479,7.722608172500276,698.0264955630662,717.3146378489931,3,0
Granite-Gneiss,Fractured,Built Area,73.89933329094733,773.7919830332739,586.6744058368218,1512.5814471198044,66.85224018340622,7,37,0.7405865439259223,1,495.71431854362254,6.271397047698328,12.795160247574591,2207.424019603626,23.360684816504687,14.437861776138492,8.922823040366195,113.50082668660059,12.06457372376741,17.934642333220204,1.637672395261668,25.02782068226744,49.31104646600717,7.355167720257649,744.8437755279933,710.6287730391366,5,0
Granite-Gneiss,Fractured,Built Area,70.0549553746423,883.0458531507642,720.8205617844945,1359.746235736514,88.7389355548251,8,36,0.7243210856933147,3,439.95497487162515,7.256737352657414,12.459044491914547,2477.3955946348215,22.88170985025155,13.588008871875399,9.293700978376151,136.93204811136386,12.131368447983752,18.825073134889138,1.3280165725986415,21.026213669397222,46.5695131697699,6.895344760992825,787.6640270324867,825.7058392618974,7,0
Granite-Gneiss,Fractured,Crops,11.999372664867462,791.6186352993842,610.2194080787667,1509.175179243825,49.752579288263696,8,38,0.7656358598136196,2,461.56300681674594,3.49706069922137,10.66582383923814,1022.8504133777615,21.894847408893177,13.968590020385262,7.926257388507915,144.85299579337678,9.449047247879934,17.004503596313008,1.8710074425320036,17.862339629095207,48.726914940199926,6.955985999850709,744.8673078789919,721.2248783299675,7,0
Granite-Gneiss,Fractured,Built Area,73.64320498597289,707.4127189195272,795.4168450967563,1373.2053091711489,88.87930082940655,5,39,0.7053762151151595,1,598.4143780834842,0.7486718674643331,11.807879484949124,2553.993135487196,27.13786326478565,16.542564096939426,10.595299167846225,159.54153762495403,18.51441622231638,20.51441622231638,1.6800495039736834,21.213664445010462,52.18106142836393,6.907759887326105,742.6736720201193,721.0718723266491,12,1
Granite-Gneiss,Fractured,Trees,19.154986101078556,760.0345628551574,747.0487720839734,1583.135977397782,56.048673434296106,3,32,0.7256577403879458,2,468.92562692471563,7.48510506601521,12.894236564328102,1008.5169790760872,21.40934557499146,15.910850165594432,5.498495409397027,144.77037107069594,13.878365806779593,22.850902561811544,1.3171074514185162,30.981096631772274,39.79694222128737,6.545577686966063,763.3296753060621,751.5732064705946,7,0
Granite-Gneiss,Fractured,Bare Ground,5.771934224610025,850.1602609272309,547.5535762790447,1311.878684366049,62.69346439220039,7,37,0.6525004044101875,3,598.3720976011223,1.191440274895755,10.05770310441055,761.0331689695987,20.717313928777706,17.632505464025726,3.08480846475198,124.52389113010474,13.949065825379325,18.62959389321214,1.897247532847442,15.576631544394415,49.433217604699,7.213482051594898,679.028624395356,660.2428441205343,4,0
Granite-Gneiss,Fractured,Crops,17.591568411302386,787.7003523007776,560.2460428151524,1484.961223788746,63.74281204037374,9,35,0.7261530606586731,1,580.8001923757611,1.1463347149468452,11.061450905981136,15.329876066036308,21.44996466487741,16.16087357245752,5.289091092419891,146.2182056594032,13.879903767379446,15.879903767379446,2.792772556910129,15.473736666070888,50.72025045404023,7.2769175148993455,665.5411324141987,682.9984770726642,1,1
Granite-Gneiss,Fractured,Built Area,90.41958250921208,980.441693832293,602.3630480561924,1478.1950296483742,76.21762135744957,9,27,0.6610789132511327,2,413.2293736231459,6.1333459661562815,6.928043614684201,2381.989448337371,21.191741175586536,12.53516436641682,8.656576809169716,136.00472415424002,14.797476608222112,16.797476608222112,2.2059133660041947,17.841675083223688,47.229539080680524,7.293319128002552,769.871764087008,760.0050786072759,10,0
Granite-Gneiss,Fractured,Built Area,85.76917296780877,741.7945276473037,773.2123655791142,1339.3761539692568,106.8167634614079,3,28,0.7198792562845215,2,473.4273098483719,6.45806200483132,11.579981505236091,1239.096806161349,22.68398151415957,14.059636496894916,8.624345017264654,146.32672316714647,10.24929733156382,12.24929733156382,1.2724920059713525,33.579423236957865,41.922559412263546,6.8840586360136395,754.1001059801991,696.9307016233506,8,0
Granite-Gneiss,Fractured,Crops,12.551941931673126,739.8419524689879,776.6420542090661,1372.0023832298334,38.11033982791979,7,33,0.621297312112022,3,467.68607045715976,2.1691382317976275,8.570820351272161,1513.8412266798919,23.84054950209222,12.852481025603272,10.988068476488948,167.2906308567721,16.73714238439204,22.12351396245039,1.0738084730426984,19.868353714338717,35.028058316868794,7.343654132905056,724.5346185692184,689.8714026209676,12,0
Granite-Gneiss,Fractured,Crops,11.08692314000384,940.8111043528688,759.5848933939284,1334.4794490491292,138.43637023380558,5,36,0.7032920668674584,1,465.38334446997084,7.624483598537158,10.44180045509371,921.401550327169,20.616917496127524,15.009592264721029,5.607325231406495,155.35591162215593,16.846317365467456,18.846317365467456,1.251718379661597,27.91680358123066,47.24675879098544,7.870161517468748,735.0629748072594,761.5509728244444,5,0
Granite-Gneiss,Fractured,Built Area,77.45415903951618,836.4855460288202,533.1538561656599,1342.6543673985002,121.59982910044492,6,32,0.7548638605055841,1,577.069742148927,7.2404410970036714,8.456483772353998,399.94656307870605,22.619201118246394,17.30802665373125,5.311174464515144,145.5573256282179,14.502137458002187,22.48823119813445,1.4232000350041258,34.380869982152994,40.76436373477022,7.390545338007993,692.4571025315524,696.5952801022119,5,0
Granite-Gneiss,Fractured,Built Area,72.43285437082679,908.607986086268,553.0599100714976,1395.6584708128212,107.41492288340642,7,24,0.7942881196947214,1,526.6295598904685,5.024702834642184,11.054113962161974,2120.1605765846025,20.726466754307182,16.821088386239854,3.9053783680673284,145.1872596882213,17.933634094427518,24.262910002502657,1.2358746258835003,16.605805399097786,40.90902046376028,7.283697778272827,750.8097411745023,760.7872722482336,4,0
Granite-Gneiss,Fractured,Built Area,90.95857642020867,921.5119899850563,681.4480891355746,1294.882708989894,94.79416013400751,4,35,0.728170532233277,1,458.7954870579233,2.0935193760316464,6.1095734733480995,1301.1506620725565,21.991370025081846,10.945557859123001,11.045812165958845,140.35893549702442,16.463284492594276,22.138202655507776,1.059262647836737,21.57869604254268,37.04043705846558,7.289944698125508,748.5863634342996,722.9571763189772,6,0
Granite-Gneiss,Fractured,Rangeland,13.04591199572219,737.131140663457,510.2959949227013,1342.7150311765806,105.82985171996283,8,33,0.7155865616416411,2,579.7514254749666,5.368178571829241,11.184709049642914,484.96028770644733,25.859249289997365,16.6746587454409,9.184590544556464,146.510779776489,9.1710330851852,12.784849945076028,2.057364507918024,29.68561928386624,37.67770572637794,6.552698292172854,645.8905008896045,604.948314039406,5,0
Granite-Gneiss,Fractured,Bare Ground,6.415467940961963,758.4020190575209,527.3220807721697,1376.1696892220866,59.125122780701034,5,33,0.6824061928686521,3,511.39813912853356,3.354908730210825,11.152782991324372,171.1016032068989,23.570256704378465,12.837943970024147,10.732312734354318,151.24326197306306,14.581672907389352,16.581672907389354,1.8578275003733333,31.440269588097053,46.385768750278544,6.926817759045738,931.0988554376306,924.2073292333719,9,0
Granite-Gneiss,Fractured,Bare Ground,5.374824192196122,836.6266793051775,509.9151970062141,1363.0097867643885,116.37780495819443,9,39,0.6327802814088779,3,446.43129465631154,2.0399216893050216,8.044050458382632,1820.9406121527472,19.469801613239394,11.977461133102118,7.492340480137276,138.47817637580454,8.030136394617404,17.244879795105074,2.9245090543163412,33.10283387759152,54.42387234626731,7.96761758251998,773.542961056713,736.940828243264,8,0
Granite-Gneiss,Fractured,Rangeland,6.6803537440781025,712.8377924467085,587.1798007335997,1426.1226755757193,42.769896373568486,9,23,0.6466165319970872,1,455.87143599939395,0.18691689878736195,9.52750724134575,2334.2777296590875,24.55643719468651,16.595235524173376,7.961201670513134,161.64100649536755,15.964750294282748,18.998727165841487,1.9091528890652367,27.91852582604875,51.26150939169527,7.442385103703829,750.5186974850459,695.0182944485083,2,0
Granite-Gneiss,Fractured,Built Area,88.47768681532885,780.623071528658,564.3138229444081,1263.9666799361808,108.35610810953551,8,23,0.7754702384702338,2,549.0191095672382,7.072645987973964,12.334119144803218,1405.2673300206493,21.702181136683468,16.028067506466442,5.674113630217025,138.71656019736244,10.202382081914928,21.08273324182971,1.6521078666017524,28.93309400129024,46.44921841443523,6.8577014951215585,788.645362579015,802.7676373788544,2,0
Granite-Gneiss,Fractured,Bare Ground,13.723907588887577,942.2529481492157,759.037727454235,1265.62034140494,88.53382050148835,9,32,0.6905605860395811,2,416.78237431287977,2.5123859975737233,11.946090928622695,2694.1413553781344,24.404117743135455,15.709356533879077,8.694761209256377,141.8862575910319,10.551926863544452,14.425224383541307,1.7061147788876085,24.657798047404196,36.40360281382674,7.220651760321422,666.7436570958001,676.9847492073462,7,0
Granite-Gneiss,Fractured,Built Area,77.29527724841265,975.8270828600876,618.8532528335986,1228.3628181291892,60.04113854339858,5,26,0.6196524903192813,3,578.7816408702435,3.5254842231749057,12.078371276530834,566.5950623552031,22.101811568723814,16.460587143210397,5.641224425513418,135.72888916000718,10.374287362297636,12.374287362297636,1.9863587415991466,33.570816544153644,46.52645971827074,6.837927200957756,749.5490726507522,747.818320326856,11,0
Granite-Gneiss,Fractured,Crops,17.580859820504028,988.8257388323943,672.5347789999522,1554.022172447773,104.21836684094602,5,34,0.7725928734525688,3,540.7492868167719,4.736380046319144,10.287121067902529,2160.3024669376928,25.075457980693475,13.80762512226597,11.267832858427505,132.16437805794737,15.315941704895222,18.71115462457139,0.2909186151800649,31.003340829007612,38.969406554764895,7.231615390676133,725.5067671788074,720.9497640897603,11,0
Granite-Gneiss,Fractured,Trees,15.287725623221364,843.3697632580381,584.8556247117895,1467.187762417448,91.5027061158383,4,32,0.740957775665087,1,467.35665900960987,1.5972234126433333,10.707774661242915,1553.9354993056604,22.746883940988305,14.270705656941994,8.476178284046311,139.00216569997136,10.07806026828488,19.371342582684257,2.2777721411602094,24.119812470524206,39.16976415486596,7.06450792958361,845.0109168043276,852.1142720799904,7,0
Granite-Gneiss,Fractured,Trees,8.987338308121393,835.6243227782787,620.9184852815769,1498.66337952226,96.99090155807355,7,21,0.6589543949375689,3,571.2346428567237,4.094650526456842,13.547399343259503,2668.220839574044,22.88634354995722,13.90063187174702,8.985711678210201,135.01768101312842,9.853108709612922,11.853108709612922,1.6205295188414193,28.979719436444114,39.35282364275665,7.49616638177575,722.6080235119897,754.4633866212882,5,0
Granite-Gneiss,Weathered,Water,0.0,839.1965905730406,571.7976552241333,1334.8255557506802,53.090388524580916,5,29,0.6929128832914722,2,473.45003728776845,1.4004326611636246,7.10794756406081,2418.963241921272,22.574483168504223,9.424123839849521,13.150359328654702,119.16005846635308,23.18236360017205,25.534637002830927,3.0090304280537943,24.265417042882106,36.14400767846136,7.146671593252158,499.4439643995006,445.1988602958694,7,0
Granite-Gneiss,Weathered,Bare Ground,9.447464442907762,967.3222158120034,549.3220561895007,1414.4932609321581,72.68233397999448,5,37,0.6211260358637818,2,551.4051016791252,3.7723615332501206,7.504926786884281,2442.7589647388645,18.080195632985944,10.283499502919359,7.796696130066586,111.12872650595128,17.3389652851967,26.931057596227504,2.0465772439448173,27.934905841204696,49.180409109118926,6.9231750880240455,422.6032936461023,434.63942069513234,5,0
Granite-Gneiss,Weathered,Trees,13.05273785752659,792.4982179139541,675.8265505098457,1431.0258189669744,62.84805746513778,6,28,0.7433847809775107,3,505.36334673305896,0.4808500169840064,11.46011633541639,1252.3924117802533,15.4710812356208,11.447027306451092,4.024053929169707,122.37323300461628,18.957985799416246,30.342131766711727,2.2476279730347626,18.63361553409473,40.19637190688365,6.675954827647746,507.1620655111116,482.6698560473402,5,0
Granite-Gneiss,Weathered,Built Area,71.6690946514678,920.8418438255957,525.1159885754445,1374.2313421199824,63.31750260302273,6,30,0.6387388280646726,3,499.8179996010058,6.6973601966425695,9.568845203244791,2142.240938471904,18.380169110636036,10.986029385969767,7.394139724666269,131.91463522642061,26.522195595982243,28.522195595982243,2.7807235792480074,15.289363104087865,44.88176292181305,7.532972365227001,503.5795093857272,505.89627669976176,12,0
Granite-Gneiss,Weathered,Bare Ground,7.771988965690913,732.294491238896,643.7039165792764,1236.43497441989,79.06096009897476,5,28,0.7891245060060059,3,468.8036859728684,0.9823131612608025,9.806028996062995,1593.9289614383758,15.705735890213887,9.511002347558637,6.19473354265525,111.65625563818014,20.11112828833272,28.773758870772888,1.7839099184845282,21.02650136612735,37.665520636902066,6.798156517082857,457.9846598513731,471.9839317037043,3,1
Granite-Gneiss,Weathered,Built Area,83.16686683496775,971.1543385054163,697.0184472340823,1473.4974216735593,82.09185014223682,9,28,0.6364540217385595,1,584.9295278233092,7.894718898210439,7.003151645269354,1467.1149585544204,19.6533662465564,10.840183349882846,8.813182896673553,115.63211588652514,14.389600421602228,25.349068597126415,2.8450319828860433,26.756385586406427,54.05902034463037,6.8836819771426825,455.4143737034871,463.98134042804526,1,0
Granite-Gneiss,Weathered,Bare Ground,5.662969197399679,935.7979426594239,709.3875193030475,1309.7927248675826,133.15080015875444,9,24,0.7248979184198224,1,515.756638246022,3.4348453801078653,10.085979120931288,402.3503751089165,17.24774094346834,9.887247642297158,7.360493301171182,138.02639340854736,19.77027621326487,27.84471908685129,1.8032062213963753,15.557551503814635,41.2862359130489,7.848597109533468,535.3385775120056,507.13138223539744,12,0
Granite-Gneiss,Weathered,Built Area,83.98797692920004,750.3386281231591,771.8338451473996,1286.9960404248266,61.29085763850104,6,38,0.6163456365959765,1,576.3737636802755,2.163413863329515,12.576394683955673,2217.9139056984527,20.12928918986008,10.976736329489993,9.152552860370088,133.58629694221653,17.076157167817122,21.27741791961095,2.3265615505054233,15.758673759135352,54.28167611247198,7.870588390277591,448.78317776149294,421.54238996351586,11,0
Granite-Gneiss,Weathered,Crops,19.322993463324778,908.4525257661589,756.7715011456387,1383.5691773681037,59.75626064056631,4,21,0.6284315488853092,3,536.1724797282038,0.369920073094673,9.180741633051193,2985.4997638336436,18.459521871266908,11.944835327537087,6.514686543729821,119.04188970126508,20.278664246743336,24.535084541930303,2.3636956518950667,25.55347376652569,43.0530141584749,6.654012006337277,477.78883668190355,507.16170640371286,1,0
Granite-Gneiss,Weathered,Crops,18.430436030587842,701.0288455799434,522.7110005496169,1236.5756887759323,78.64083622210796,9,28,0.7544920061929692,2,442.2906696680059,7.888575075846601,12.023178213727373,1010.3544972307636,17.17733206000337,9.154206273998588,8.023125786004782,123.48978649952116,21.69429500407456,23.797527014384432,2.240740128718391,30.85171933307897,43.2059955474701,6.724206896376601,499.9543314032155,535.8976110806283,7,0
Granite-Gneiss,Weathered,Built Area,84.9602031913952,877.7713967704611,769.5984835789425,1467.7073266399325,52.80011831884259,8,39,0.7156726649983617,1,517.703993036173,7.014078711392434,7.957296318295918,23.368736366485447,19.890651066800764,9.635689086500543,10.254961980300221,128.7217212975909,17.227961110688582,27.476347505021486,1.629744554963244,29.33431301590965,35.49410243509872,7.276154721552631,455.84303511136324,479.83171298631623,11,0
Granite-Gneiss,Weathered,Bare Ground,11.279814552184753,955.307881587989,551.3793208789946,1313.2576098235022,95.69139791962003,8,20,0.6586617242724969,3,540.5228911743659,6.7716658694439245,10.27237035831078,1240.0500093921266,19.671346038469103,8.911404995007597,10.759941043461506,104.15797732035897,22.235528305940687,26.98345996320764,2.392962829756181,31.18633110053344,41.34837186566738,6.787208276428208,671.5764082905536,660.6797470484854,3,0
Granite-Gneiss,Weathered,Crops,9.524390567531139,859.8823037840095,718.8582383021726,1415.6747410517405,87.288096414206,8,34,0.6676178449638324,3,595.1507065538907,5.325713257588659,9.236711846120063,310.9810274651022,14.476640721146287,8.004226754877422,6.472413966268865,122.10118583377324,20.108729603047138,22.507926627069523,2.6186543010145105,30.289010088859282,50.19558906857036,7.856209662412574,471.061443479716,476.97151735109617,6,0
Granite-Gneiss,Weathered,Bare Ground,5.823712898439672,859.0788738048159,516.2601426795474,1341.7469494464938,75.81310276585172,6,37,0.6816068476639668,1,565.7087704981305,3.0351154019957827,12.511649529367517,1189.470281796262,16.925099304441712,11.59583770838741,5.329261596054302,125.12743547427837,15.721855421924054,20.368000977020568,1.5565482656977379,20.228932028453016,53.321970620808756,7.2880718860708456,399.69425195320485,407.99408439116377,3,0
Granite-Gneiss,Weathered,Built Area,94.85335757715137,868.9964813607537,728.815028616889,1460.5669673639156,64.5759854946483,6,36,0.7690863431360864,2,476.3958042561669,7.328987129718465,10.734949528819257,2610.8636909899096,13.84566155986499,8.138749190749847,5.706912369115143,115.88441225587357,19.34599397781959,24.870137935862545,2.3583853542822593,27.62353442143087,53.29717726789467,7.729390190540304,576.1636179660904,595.953621957063,5,0
Granite-Gneiss,Weathered,Built Area,87.28053062914289,910.2485288935708,552.1769455565588,1273.9885653400204,130.562039434578,9,25,0.7218795911702063,1,545.8141084443248,1.4628640902083063,9.743008206343703,1507.0411926858674,18.869931880332246,10.570212951085937,8.299718929246309,113.2584079562641,15.06491223215173,29.210285823410942,2.970669261320235,33.867405878657024,48.64019921440273,6.661203098369474,556.5948605181879,524.5349472420096,11,0
Granite-Gneiss,Weathered,Built Area,80.73479087315815,946.3847443778708,634.8318619116617,1572.1861109353458,62.43507068249824,7,24,0.7252244902989636,3,558.6309892314457,7.051870212731058,12.671461981383992,2074.1542976028927,21.967088626521235,8.426731779100637,13.540356847420599,134.8564980912829,24.427486646402002,26.427486646402002,1.4349944743220142,20.037088575767605,51.659178558272984,7.17829572198389,533.035986217643,488.3493835423995,6,0
